name,date,lat,lon,target
US-AR1,2010-12-08,36.4267,-99.42,0.5329565958724252
US-AR1,2010-12-09,36.4267,-99.42,0.5556955351505909
US-AR1,2010-12-10,36.4267,-99.42,0.3503911636038305
US-AR1,2010-12-11,36.4267,-99.42,1.1566634815286774
US-AR1,2010-12-12,36.4267,-99.42,0.5364329130202893
US-AR1,2010-12-13,36.4267,-99.42,0.4857230606643001
US-AR1,2010-12-14,36.4267,-99.42,0.3637677107211189
US-AR1,2010-12-15,36.4267,-99.42,0.3416398256316375
US-AR1,2010-12-16,36.4267,-99.42,0.3457189029106311
US-AR1,2010-12-17,36.4267,-99.42,NaN
US-AR1,2010-12-18,36.4267,-99.42,0.6175687615668127
US-AR1,2010-12-19,36.4267,-99.42,0.6284568171367251
US-AR1,2010-12-22,36.4267,-99.42,0.493343623477411
US-AR1,2010-12-23,36.4267,-99.42,0.2634503228511144
US-AR1,2010-12-24,36.4267,-99.42,0.5497496356528877
US-AR1,2010-12-25,36.4267,-99.42,0.42106961535223614
US-AR1,2010-12-26,36.4267,-99.42,0.406018905904305
US-AR1,2010-12-27,36.4267,-99.42,0.2150517080016452
US-AR1,2010-12-28,36.4267,-99.42,0.22336009247339836
US-AR1,2010-12-29,36.4267,-99.42,0.35080421424311026
US-AR1,2010-12-30,36.4267,-99.42,0.4493247522300129
US-AR1,2010-12-31,36.4267,-99.42,1.3216763277468333
US-AR1,2011-01-01,36.4267,-99.42,0.4436506246164556
US-AR1,2011-01-02,36.4267,-99.42,0.3774040505786408
US-AR1,2011-01-03,36.4267,-99.42,0.2929621372830223
US-AR1,2011-01-04,36.4267,-99.42,0.25085728450969697
US-AR1,2011-01-05,36.4267,-99.42,0.248610233609175
US-AR1,2011-01-06,36.4267,-99.42,0.35792254625414066
US-AR1,2011-01-07,36.4267,-99.42,0.35648683459629515
US-AR1,2011-01-08,36.4267,-99.42,0.2548466911530821
US-AR1,2011-01-09,36.4267,-99.42,0.3444641225164975
US-AR1,2011-01-10,36.4267,-99.42,2.0536218385379414
US-AR1,2011-01-11,36.4267,-99.42,1.5543386261809735
US-AR1,2011-01-12,36.4267,-99.42,0.5002606707883543
US-AR1,2011-01-13,36.4267,-99.42,0.8410217004815794
US-AR1,2011-01-14,36.4267,-99.42,0.21598427984493448
US-AR1,2011-01-15,36.4267,-99.42,0.23645404882723722
US-AR1,2011-01-16,36.4267,-99.42,0.30163815425185936
US-AR1,2011-01-17,36.4267,-99.42,0.14284002132840806
US-AR1,2011-01-18,36.4267,-99.42,0.3829014814363243
US-AR1,2011-01-19,36.4267,-99.42,NaN
US-AR1,2011-01-20,36.4267,-99.42,0.8110463390222779
US-AR1,2011-01-21,36.4267,-99.42,0.40209876565006075
US-AR1,2011-01-22,36.4267,-99.42,0.2902107250244266
US-AR1,2011-01-23,36.4267,-99.42,0.26127372478394034
US-AR1,2011-01-24,36.4267,-99.42,0.2530401537432018
US-AR1,2011-01-25,36.4267,-99.42,0.37218091578608714
US-AR1,2011-01-26,36.4267,-99.42,0.21393274608947177
US-AR1,2011-01-27,36.4267,-99.42,0.2522466281355837
US-AR1,2011-01-28,36.4267,-99.42,0.3789431267247146
US-AR1,2011-01-29,36.4267,-99.42,0.2954086449136448
US-AR1,2011-01-30,36.4267,-99.42,0.1916777964205431
US-AR1,2011-01-31,36.4267,-99.42,0.6930267407140762
US-AR1,2011-02-01,36.4267,-99.42,0.22278054622530186
US-AR1,2011-02-02,36.4267,-99.42,0.42118543215440063
US-AR1,2011-02-03,36.4267,-99.42,0.3817904770177902
US-AR1,2011-02-04,36.4267,-99.42,0.6734761682110311
US-AR1,2011-02-05,36.4267,-99.42,0.3038794151522796
US-AR1,2011-02-06,36.4267,-99.42,0.3857242557991427
US-AR1,2011-02-07,36.4267,-99.42,0.4308794486552
US-AR1,2011-02-08,36.4267,-99.42,0.29845192589376607
US-AR1,2011-02-09,36.4267,-99.42,0.2239728577510457
US-AR1,2011-02-10,36.4267,-99.42,0.18455961910654742
US-AR1,2011-02-11,36.4267,-99.42,0.2206600930053891
US-AR1,2011-02-12,36.4267,-99.42,0.5778559237921351
US-AR1,2011-02-13,36.4267,-99.42,0.8192646515960169
US-AR1,2011-02-14,36.4267,-99.42,0.7087657801461738
US-AR1,2011-02-15,36.4267,-99.42,0.6805945642588525
US-AR1,2011-02-16,36.4267,-99.42,0.9653004043528397
US-AR1,2011-02-17,36.4267,-99.42,0.9779685533929372
US-AR1,2011-02-18,36.4267,-99.42,0.8037554252241476
US-AR1,2011-02-19,36.4267,-99.42,0.30860349244256635
US-AR1,2011-02-20,36.4267,-99.42,0.576837971029516
US-AR1,2011-02-21,36.4267,-99.42,0.9084589267921654
US-AR1,2011-02-22,36.4267,-99.42,0.6783013824441004
US-AR1,2011-02-23,36.4267,-99.42,0.7663979771009477
US-AR1,2011-02-24,36.4267,-99.42,0.4339865132982706
US-AR1,2011-02-25,36.4267,-99.42,0.38405817416999355
US-AR1,2011-02-26,36.4267,-99.42,0.6780284712141381
US-AR1,2011-02-27,36.4267,-99.42,0.4259593253328078
US-AR1,2011-02-28,36.4267,-99.42,0.724110507739748
US-AR1,2011-03-01,36.4267,-99.42,0.6878084821528795
US-AR1,2011-03-02,36.4267,-99.42,0.48390821705617726
US-AR1,2011-03-03,36.4267,-99.42,0.4495982186715159
US-AR1,2011-03-04,36.4267,-99.42,0.6208687751692774
US-AR1,2011-03-05,36.4267,-99.42,0.6308500718951711
US-AR1,2011-03-06,36.4267,-99.42,0.5442834011612581
US-AR1,2011-03-07,36.4267,-99.42,0.5233646504718295
US-AR1,2011-03-08,36.4267,-99.42,NaN
US-AR1,2011-03-09,36.4267,-99.42,1.5393336145210728
US-AR1,2011-03-10,36.4267,-99.42,1.0300965887107163
US-AR1,2011-03-11,36.4267,-99.42,0.99324281185457175
US-AR1,2011-03-12,36.4267,-99.42,0.8076679485540803
US-AR1,2011-03-13,36.4267,-99.42,0.6131883142915918
US-AR1,2011-03-14,36.4267,-99.42,0.47829031803949396
US-AR1,2011-03-15,36.4267,-99.42,0.6501824366327262
US-AR1,2011-03-16,36.4267,-99.42,0.6693024139411516
US-AR1,2011-03-17,36.4267,-99.42,1.1365259330936568
US-AR1,2011-03-18,36.4267,-99.42,1.0370589787916193
US-AR1,2011-03-19,36.4267,-99.42,0.542600063696562
US-AR1,2011-03-20,36.4267,-99.42,0.10114617004339548
US-AR1,2011-03-21,36.4267,-99.42,0.5145724144330869
US-AR1,2011-03-22,36.4267,-99.42,1.1491302539626058
US-AR1,2011-03-25,36.4267,-99.42,0.6224836029123184
US-AR1,2011-03-26,36.4267,-99.42,0.5050618267662855
US-AR1,2011-03-27,36.4267,-99.42,0.17053142281404343
US-AR1,2011-03-28,36.4267,-99.42,0.24231836215408126
