like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-4.613,2.629,4870.0,1250.0,12.84,-7.785,4.0
-8.086,1.66,3120.0,961.0,20.78,-8.65,0.0
-9.49,1.704,4910.0,1127.0,38.97,-9.27,1.0
-6.824,1.657,5996.0,545.5,4.707,-9.46,2.0
-7.55,2.455,5420.0,1349.0,29.39,-4.96,3.0
-4.992,2.738,5024.0,1295.0,17.2,-4.832,4.0
-5.312,2.492,3834.0,545.0,11.87,-7.62,0.0
-8.26,1.631,5690.0,1360.0,19.69,-1.133,1.0
-5.043,2.305,4436.0,1032.0,8.39,-6.965,2.0
-8.41,1.134,3164.0,1276.0,4.86,-0.657,3.0
-8.984,2.277,4932.0,439.0,36.3,-5.637,4.0
-8.23,2.875,3242.0,983.5,36.03,-2.895,0.0
-5.832,1.931,5970.0,898.0,4.945,-3.64,1.0
-5.15,2.92,5544.0,1385.0,21.89,-8.37,2.0
-6.383,2.37,3432.0,1290.0,19.36,-3.041,3.0
-4.492,2.914,5640.0,1387.0,15.3,-6.824,4.0
-8.15,1.337,4508.0,1010.0,13.91,-4.09,0.0
-9.64,1.536,5708.0,1014.0,36.7,-9.62,1.0
-7.664,1.546,3478.0,884.5,14.664,-7.395,2.0
-7.99,1.254,3686.0,1382.0,9.86,-7.527,3.0
-7.94,1.822,3754.0,1163.0,23.53,-7.715,4.0
-7.23,2.398,5290.0,850.5,25.64,-5.254,0.0
-8.984,1.848,5380.0,709.5,32.56,-7.805,1.0
-9.22,2.078,5444.0,994.0,39.53,-5.75,2.0
-5.84,2.115,4570.0,604.0,2.195,-7.344,3.0
-9.23,2.633,3796.0,1171.0,39.44,-0.0141,4.0
-5.805,2.398,3830.0,365.5,0.3447,-0.819,0.0
-7.777,2.904,3508.0,872.0,37.84,-7.37,1.0
-4.598,2.975,4596.0,1492.0,17.81,-8.55,2.0
-8.27,1.728,5490.0,946.5,21.8,-3.043,3.0
-5.414,2.943,4924.0,409.5,20.39,-8.51,4.0
-8.95,1.367,3880.0,872.5,21.3,-7.13,0.0
-4.656,2.795,5256.0,890.0,5.74,-2.533,1.0
-5.51,2.133,3066.0,1180.0,8.02,-6.58,2.0
-7.297,2.936,4046.0,1275.0,37.75,-8.73,3.0
-4.566,2.814,4800.0,621.5,10.24,-5.824,4.0
-4.75,2.75,5004.0,805.0,12.75,-1.628,0.0
-5.273,2.678,4022.0,338.2,12.81,-5.895,1.0
-5.07,2.285,4120.0,1350.0,5.51,-3.49,2.0
-5.25,2.184,5616.0,1141.0,4.71,-7.21,3.0
-5.945,2.012,5084.0,1139.0,13.04,-4.594,4.0
-7.582,1.345,4140.0,1290.0,2.047,-0.6924,0.0
-7.723,1.414,4180.0,628.5,6.203,-4.78,1.0
-7.688,2.006,5856.0,545.5,20.11,-1.725,2.0
-7.32,1.682,3810.0,735.5,14.836,-9.09,3.0
-9.91,1.167,6000.0,682.0,24.84,-5.098,4.0
-4.734,2.56,5290.0,865.5,8.05,-0.7383,0.0
-5.207,2.357,5824.0,1152.0,0.5547,-6.01,1.0
-8.65,2.188,5844.0,822.5,36.6,-7.652,2.0
-6.492,1.896,4056.0,880.0,12.016,-1.664,3.0
-9.24,1.896,4868.0,686.5,37.1,-8.55,4.0
-8.805,1.232,3196.0,478.0,9.96,-4.72,0.0
-6.93,2.281,5932.0,738.5,20.83,-2.84,1.0
-7.074,1.471,5400.0,1446.0,4.836,-4.312,2.0
-4.49,2.908,5240.0,1357.0,10.71,-6.418,3.0
-6.95,2.045,3054.0,1326.0,17.78,-2.055,4.0
-4.83,2.691,3466.0,1301.0,5.316,-3.008,0.0
-7.402,1.585,3304.0,1464.0,13.52,-2.197,1.0
-7.734,1.325,3768.0,1440.0,9.68,-6.48,2.0
-4.688,2.996,3874.0,1309.0,18.08,-7.617,3.0
-9.89,1.592,5228.0,1358.0,31.08,-0.383,4.0
-8.78,2.533,5620.0,950.0,38.12,-2.754,0.0
-5.33,2.248,4652.0,1313.0,0.986,-6.97,1.0
-8.07,1.8125,3776.0,1233.0,25.6,-9.734,2.0
-10.16,1.602,5920.0,664.0,36.03,-2.428,3.0
-7.305,1.6875,5908.0,659.5,14.27,-2.996,4.0
-5.414,2.68,4070.0,603.5,16.66,-5.74,0.0
-7.633,2.105,3870.0,867.0,25.42,-8.54,1.0
-9.98,1.084,3980.0,978.0,23.78,-5.223,2.0
-6.152,2.697,4132.0,696.0,22.86,-8.016,3.0
-8.81,2.01,4200.0,1333.0,30.38,-2.926,4.0
-8.75,1.682,3110.0,1328.0,28.44,-9.234,0.0
-6.926,1.542,5572.0,1192.0,7.695,-4.008,1.0
-4.793,2.734,3174.0,851.0,10.92,-6.316,2.0
-6.965,1.929,3616.0,405.8,11.76,-3.89,3.0
-8.63,1.207,4308.0,1043.0,15.6,-7.496,4.0
-9.09,2.418,5424.0,1301.0,35.78,-0.062,0.0
-7.01,2.428,3120.0,393.0,19.88,-7.68,1.0
-5.535,2.96,5660.0,1397.0,21.28,-2.82,2.0
-6.047,2.098,3038.0,738.5,4.312,-8.234,3.0
-6.08,2.844,5230.0,1459.0,24.7,-5.0,4.0
-10.2,1.53,3174.0,881.0,35.28,-3.498,0.0
-10.555,1.182,3656.0,660.0,28.22,-1.434,1.0
-4.965,2.508,5336.0,568.5,7.74,-0.5684,2.0
-6.32,2.957,5344.0,996.0,24.98,-2.814,3.0
-4.92,2.832,5868.0,1030.0,3.184,-3.293,4.0
-8.875,1.66,5680.0,926.5,22.75,-0.3035,0.0
-4.984,2.979,3658.0,1396.0,16.53,-1.457,1.0
-5.91,2.0,3932.0,832.5,5.098,-9.695,2.0
-5.48,2.217,3036.0,1047.0,5.84,-0.2908,3.0
-7.945,2.818,5110.0,862.5,38.72,-6.504,4.0
-10.08,1.033,4340.0,822.0,24.02,-6.94,0.0
-7.234,1.499,4420.0,1225.0,10.31,-4.03,1.0
-9.664,1.366,5890.0,1097.0,27.44,-4.004,2.0
-7.562,2.271,4880.0,1323.0,27.53,-5.94,3.0
-4.67,2.729,3494.0,1184.0,9.086,-6.734,4.0
-8.56,2.057,5330.0,1406.0,35.12,-8.414,0.0
-9.484,1.342,5790.0,545.5,23.58,-4.418,1.0
-6.805,2.623,5404.0,1405.0,29.83,-9.17,2.0
-9.76,1.366,4416.0,1229.0,32.28,-8.34,3.0
-10.02,1.531,4984.0,384.2,27.67,-0.379,4.0
-6.902,1.719,3532.0,1216.0,14.66,-9.33,0.0
-8.68,2.24,4900.0,376.5,34.22,-7.97,1.0
-9.31,2.441,3524.0,633.0,36.56,-1.655,2.0
-5.555,2.828,5380.0,1072.0,18.56,-0.8135,3.0
-8.68,1.062,5236.0,1332.0,11.24,-8.234,4.0
-5.902,2.121,3490.0,1217.0,12.43,-1.137,0.0
-7.73,2.602,3292.0,1106.0,27.31,-1.265,1.0
-9.7,1.292,5880.0,662.0,27.28,-7.496,2.0
-10.64,1.049,3026.0,1160.0,28.81,-2.2,3.0
-8.37,1.978,3050.0,421.5,22.16,-6.293,4.0
-9.93,1.547,5910.0,1119.0,31.47,-1.161,0.0
-10.76,1.158,5450.0,858.0,38.88,-5.22,1.0
-7.457,1.902,4964.0,590.0,19.66,-6.9,2.0
-7.645,1.553,3124.0,830.5,13.4,-6.883,3.0
-11.086,1.104,5464.0,611.5,37.12,-1.291,4.0
-9.13,1.02,5240.0,327.0,6.938,-6.535,0.0
-5.363,2.383,3074.0,965.0,2.055,-1.716,1.0
-7.465,1.878,4560.0,570.0,18.9,-7.156,2.0
-8.516,2.135,5970.0,759.0,35.16,-8.99,3.0
-5.332,2.553,3112.0,649.5,7.883,-0.1661,4.0
