like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.223,2.77,5110.0,401.2,39.34,-9.76,3.0
-4.8,2.996,5280.0,511.0,8.84,-3.805,4.0
-6.41,1.149,4052.0,997.0,27.97,-8.38,0.0
-6.74,1.335,3414.0,1061.0,31.86,-3.549,1.0
-4.527,2.35,5440.0,915.0,24.19,-9.34,2.0
-5.688,2.13,4240.0,1385.0,32.78,-4.77,3.0
-4.97,1.283,3952.0,704.0,1.91,-5.71,4.0
-4.332,2.54,3572.0,1078.0,13.29,-8.35,0.0
-4.105,2.576,5524.0,777.5,14.516,-8.09,1.0
-6.098,1.284,3546.0,327.2,11.5,-0.4336,2.0
-4.14,2.396,4910.0,924.5,10.04,-9.46,3.0
-5.51,2.42,5096.0,831.0,34.0,-5.39,4.0
-4.75,2.533,4868.0,1266.0,28.11,-7.227,0.0
-5.207,1.266,4190.0,1459.0,14.914,-8.84,1.0
-6.246,1.313,5732.0,1478.0,36.75,-9.11,2.0
-6.297,1.053,5556.0,677.5,21.88,-6.387,3.0
-4.07,2.516,5704.0,863.0,16.19,-8.81,4.0
-5.297,2.035,5320.0,1323.0,23.55,-3.12,0.0
-6.492,1.552,5572.0,717.5,37.6,-4.766,1.0
-4.57,2.72,3816.0,1462.0,26.3,-7.684,2.0
-4.3,1.501,5444.0,593.0,0.3625,-8.09,3.0
-5.535,2.018,5004.0,397.0,25.23,-5.62,4.0
-5.58,2.191,3556.0,1185.0,34.72,-8.625,0.0
-4.344,2.4,4476.0,1407.0,9.445,-9.66,1.0
-5.227,2.969,3284.0,1477.0,38.44,-7.03,2.0
-5.4,2.627,3376.0,577.0,30.14,-8.47,3.0
-6.07,1.947,3428.0,1202.0,37.66,-7.195,4.0
-7.08,1.284,4370.0,487.8,35.56,-1.028,0.0
-6.277,1.175,5780.0,1046.0,30.45,-9.01,1.0
-4.938,2.422,3038.0,985.0,11.38,-2.232,2.0
-5.816,2.945,4824.0,818.5,37.6,-1.709,3.0
-4.38,2.104,4136.0,1349.0,6.684,-4.043,4.0
-4.695,2.176,4340.0,1146.0,12.84,-1.45,0.0
-6.188,1.05,5228.0,865.5,22.52,-8.77,1.0
-5.785,2.828,3016.0,1027.0,38.88,-6.176,2.0
-4.67,2.377,4956.0,1041.0,11.66,-0.4487,3.0
-4.555,2.312,4916.0,1375.0,4.336,-5.91,4.0
